baseMean log2FoldChange lfcSE stat pvalue padj ID
167.56512058062157 0.9300901837193672 0.33939687300126276 2.740420604039881 0.006136060498649618 0.01956816206861024 b0001
8879.49125155029 3.683452774623164 0.30219738372191685 12.188896969447924 3.5621008308214213e-34 4.330047862877922e-32 b0002
2865.5922565797914 2.6554256011150654 0.21463806689204612 12.37164329499218 3.7212919581640117e-35 5.126699887697287e-33 b0003
4558.438681037056 2.5003654041827073 0.187942068178814 13.303915554466395 2.19657030899551e-40 4.323059565275449e-38 b0004
173.89834204328804 1.3114650468844107 0.2749279511137692 4.770213583491579 1.8403068450526502e-6 1.4432615162433783e-5 b0005
573.9912908152218 -0.841867307395429 0.14609179059164595 -5.762591477495177 8.28321209057836e-9 9.977565889205244e-8 b0006
319.92129961333023 0.2131422868645435 0.4778001260236907 0.44609089712541283 0.6555315879720962 0.7699096485048803 b0007
19774.965944666095 -0.38897886442638147 0.16029168168625618 -2.4266940139023667 0.015237100861093958 0.04162256302637232 b0008
631.7333767731268 0.052991982674301774 0.14817922679313095 0.3576208610420303 0.7206270645990804 0.8185518849848313 b0009
171.85417332047527 0.557230566040971 0.20475865240309857 2.7214018040320846 0.006500569488252701 0.020571863472395414 b0010
4.552156979559249 0.744410181293283 0.7939129360853193 0.9376471240837465 0.3484257854516822 0.4971157362206794 b0011
20.043280115684208 0.04021380319298138 0.3752490467236528 0.10716563717907672 0.9146575759577902 0.9524230938175109 b0013
63708.19854898576 -2.518680011437798 0.40993205114281667 -6.144140240842774 8.039778711379436e-10 1.1188015290953268e-8 b0014
4019.7355307918297 -1.8717881205220455 0.38603906837415014 -4.848701268514883 1.2427240152867968e-6 1.0130529300158446e-5 b0015
263.7097250498619 -1.45911299387877 0.37686788865963144 -3.8716829896764406 1.0808646806966772e-4 5.854801736984753e-4 b0016
16.25540598538343 -0.5540092405763343 0.522476631983137 -1.0603521892902859 0.28898440449817697 0.43542564483812085 b0018
876.6549332823755 -0.8666149399480767 0.26948981674302763 -3.215761361307535 0.0013009896764561379 0.005245844227115335 b0019
341.7134313631152 -0.36066782507838063 0.18250062354740454 -1.9762553029562508 0.04812586917556015 0.10585642219403411 b0020
36.25749711914475 -0.0018471408443438177 0.4825868657038833 -0.003827582090634909 0.9969460388016297 0.9974250226100558 b0021
7.714311527214461 0.24721289904277 0.7052282147124099 0.35054312048984415 0.7259311349652113 0.8226688732687738 b0022
3310.663222942524 0.7638108492041149 0.25723057339987954 2.969362619336573 0.0029841821521538847 0.010660004178783065 b0023
88.94644914603265 0.808493089153956 0.3893214127660785 2.0766725452106956 0.037831792225666135 0.08671227357357296 b0024
2105.8496083611935 -0.09996225540269894 0.1127178611825773 -0.8868359845897255 0.3751672108295229 0.5247262546052176 b0025
11753.28712060475 0.05048091936090479 0.19091173147332188 0.26442020598382676 0.791456143314119 0.8666942945077366 b0026
1119.2625358197806 -0.07720062338876102 0.17955207369593634 -0.4299623045261896 0.6672230621261368 0.7795359907141539 b0027
1334.8314373033793 -0.0980615923039956 0.24482832954896105 -0.4005320482505074 0.6887646835264323 0.794491888644919 b0028
1390.5975285523346 -0.1296894676421666 0.2282657278485755 -0.5681512895715937 0.5699322435688461 0.6995930985061007 b0029
2249.8021908685464 -2.926809132635223 0.3344076259803993 -8.752220060934771 2.0919596221108416e-18 6.768578222121032e-17 b0030
803.0925846510319 -0.46111315693973187 0.16125980247854999 -2.859442650012342 0.004243861459680125 0.014294930246828002 b0031
139.69466053770094 -0.8940035687387382 0.39020212080789507 -2.2911294456517717 0.02195592806290174 0.05594565393586491 b0032
438.5983005845758 -0.8416896364818287 0.28561495901543366 -2.9469382114413225 0.003209373251951997 0.011346740504976565 b0033
74.1565813592064 -0.955031134804964 0.5518308480760049 -1.7306592013381343 0.08351256599747109 0.16467434888718893 b0034
11.819104347379017 -0.6716432962686872 0.4925286877225437 -1.3636633012675279 0.17267355928150332 0.2946169156490303 b0035
14.844578669125863 -0.5056945904819804 0.5443424903687442 -0.9290007659321556 0.35288868939267326 0.5015436565543049 b0036
63.89912181507257 -0.13905988722149829 0.28754921308148634 -0.4836037829186866 0.6286670895353392 0.7474916803940037 b0037
65.71772338985866 -0.2562437351825239 0.3194781744630886 -0.8020696112126101 0.42251269236901245 0.5701093560434634 b0038
114.21063997546959 -0.2715394012324168 0.28975327813674 -0.937140048866927 0.34868652307506665 0.4971157362206794 b0039
17.640670878299144 -0.6558833251613866 0.4926390251538279 -1.3313669678454425 0.18306829282270778 0.30807054325580263 b0040
17.067401742491136 -0.05415039059556311 0.49948215312836536 -0.10841306392312006 0.9136680387025374 0.9521406969131586 b0041
19.205300115669065 -0.16957493341951638 0.47969432376790977 -0.35350623306846074 0.723708956727477 0.8206005811123903 b0042
22.173564208803256 -0.4962516315850083 0.36939070873371466 -1.3434329014018185 0.1791318392401488 0.3034229063850553 b0043
3.428138292800958 -0.14209859243293813 1.0797341500467805 -0.13160516635208913 0.8952965989155135 0.9393909223959932 b0044
13.276469591303599 0.7032858019491578 0.5126526006974504 1.3718564989085316 0.1701081147640139 0.2913621377205427 b0045
118.70849939680446 -0.08444713156562533 0.2554677501449605 -0.3305588729603144 0.7409777159138962 0.8327139073000802 b0046
296.5696920712368 0.21768136579982172 0.16269135729452666 1.3380020267809583 0.18089577609637295 0.305443415776426 b0047
361.4837486313854 0.022226671230657497 0.24169210903895674 0.09196275095218324 0.9267276345726276 0.9592199633580442 b0048
647.9684379297788 0.04014687843792815 0.2591382865932159 0.15492453456308053 0.8768808113822621 0.9266551760273305 b0049
472.51816574536514 0.21086061595446035 0.25076618341146983 0.8408654352268446 0.400423324095612 0.5498171423545397 b0050
1545.030781976462 -0.3105608962874681 0.3059954349601821 -1.014920030842552 0.3101439489794308 0.45746785907636955 b0051
1514.2810306733836 -0.5560122524906348 0.33003721367778693 -1.6846956326369478 0.09204730956551063 0.1775228793440296 b0052
4437.466761565506 -0.2749803039748568 0.25648695986333264 -1.0721024730511766 0.2836740082055323 0.4299320410390411 b0053
8563.976952772648 -0.12409314432828712 0.16616427561021663 -0.7468100099890379 0.45517825241348764 0.5996977103044133 b0054
404.8269506233817 -0.2196979874265123 0.1426549656299617 -1.5400654751577 0.12354439432632593 0.22673578230493122 b0055
149.4334698372262 0.23315111812603312 0.22300412004176853 1.045501392899665 0.29579129715541563 0.442936750414251 b0056
16.652228744733858 -0.5703903079447759 0.49037512459469756 -1.1631713750084938 0.2447599779593615 0.38448992356748046 b0057
194.6493202815279 0.728785396924426 0.285721887029555 2.5506810293781963 0.010751267252468723 0.03117471075846963 b0058
945.5444618523852 0.8825178548594498 0.3562725735500256 2.4770861424042008 0.013245992794163991 0.036940410403697554 b0059
660.2479253205329 -0.08614453169198523 0.15144857272122414 -0.5688038529788856 0.5694892596046326 0.6992570142441908 b0060
67.84267732588467 0.5036811054411122 0.5089005926948493 0.9897436015428914 0.32229945754504413 0.4698637241741331 b0061
243.13025434070394 0.3309512594682057 0.4394094070335848 0.7531729047460073 0.4513460191127006 0.5961383588694243 b0062
155.46475175726684 0.26758166218986956 0.42307835783920794 0.6324636021480557 0.5270839850555703 0.6639555349694215 b0063
1095.7332867196667 -0.048777329494856386 0.31628090916413426 -0.15422154193171156 0.8774350573787871 0.9268081873239352 b0064
242.76909459144662 0.3538661574343216 0.19639294319064823 1.8018272534915187 0.07157258844709538 0.1460787694083186 b0065
88.83842769124453 0.10052280275809691 0.26218112613944067 0.38340976041362335 0.7014159675121447 0.803924623884552 b0066
75.31485770031375 -1.036897370617055 0.3611574489001135 -2.871039691344794 0.004091241508509138 0.013837234987453576 b0067
231.54920627198416 -0.7107759071083664 0.20784085158211213 -3.419808481815995 6.266523700920479e-4 0.0028522766755897724 b0068
472.43112683200377 -0.6302767271938539 0.23488275803590028 -2.683367363633904 0.0072884879700587865 0.02264911336861125 b0069
261.83256822793714 0.448276515635919 0.32146704264598036 1.394471146859024 0.1631753765477858 0.28147071422036674 b0070
179.2684618410709 0.2780612902235268 0.19401114412787882 1.4332232896902455 0.15179403598609156 0.2658325214959815 b0071
250.92666454972948 0.2950522487320522 0.21565308023567453 1.368180080755661 0.17125571502684708 0.29272120355912284 b0072
151.07668146448893 0.10047846531013735 0.268234162724426 0.37459234979462797 0.7079636634310019 0.8087379272969405 b0073
195.49676390881677 0.016941688636493743 0.27817066965236176 0.060903935909800554 0.9514357148644706 0.9723033007225603 b0074
38.853375873754956 -0.8767685837213159 0.6701273445019055 -1.308361150928714 0.19075084292350314 0.3177643022179921 b0075
80.14457339523598 0.13700078753916323 0.3463696450738612 0.39553346977027576 0.6924492257857873 0.7973331353929064 b0076
316.84314548978 0.6349159048742525 0.22282836915431029 2.8493495118414147 0.0043808725091222245 0.01470848584906755 b0077
86.39041722103903 0.5088105512702562 0.30148810832407774 1.6876637493221522 0.09147579425853114 0.17675056459584348 b0078
2918.2124028446015 -0.8549716166516195 0.19596139356700268 -4.362959464050196 1.283147258088159e-5 8.51243598343236e-5 b0080
1134.6552142624716 -0.13327260966037632 0.2542255686240471 -0.5242297632834171 0.6001187419431262 0.724595606325136 b0081
1698.9361711885697 -0.6219147146170987 0.20609913139926053 -3.01755136178769 0.0025482585395642954 0.009370064540942379 b0082
330.16155157524344 -0.26799711781345176 0.20977018015564336 -1.2775749041861226 0.20139935391926392 0.331891359548771 b0083
2269.8328169870306 -0.36213677159308344 0.16626929569999263 -2.178013505551281 0.02940503128496214 0.07065404429026309 b0084
2590.4676584922063 -0.49338284401461796 0.16080317271960617 -3.068240729770511 0.002153230841900583 0.008142088810224254 b0085
2675.23683004302 -0.17438665345933618 0.1576240485485657 -1.106345478784005 0.2685770142276924 0.41311082984854963 b0086
1042.9397771148374 -0.2367215955734959 0.2056582447458761 -1.1510435473472196 0.24971432065743543 0.3897542625669111 b0087
2022.0093427824906 0.028159883753236078 0.17845610311132998 0.15779725804988867 0.8746165593476133 0.924735287742053 b0088
1409.294971567503 -0.14262750634305688 0.1776500689026609 -0.8028564650949063 0.4220577013222211 0.5696814107004375 b0089
1530.0110514523358 0.010069778087109153 0.17975863152947247 0.056018328585563104 0.9553272059874671 0.9741838989257837 b0090
2909.247865859624 0.038049849097625876 0.21893504108690282 0.17379515361601064 0.8620264532871056 0.91681815013783 b0091
1452.0271739712725 0.09597668703270482 0.21329060575966408 0.4499808451050647 0.6527242523475405 0.7674848748086442 b0092
1338.4649095880804 -0.14106920605521872 0.15526451575772246 -0.9085733811539118 0.36357536276888963 0.5128522096668331 b0093
1982.6665564829352 -0.039298835766605 0.1295749312432369 -0.30329042346033414 0.7616685436820421 0.8449822081029852 b0094
6634.26799232771 0.15672551359065776 0.18897601822621693 0.8293407547779255 0.4069116155949201 0.554489188016421 b0095
9366.545150474089 -0.0914388520590565 0.2326499959060618 -0.39303182320268426 0.6942959773170339 0.798865610871743 b0096
2631.2796306194145 -0.8239401054908779 0.18271670496045225 -4.509385749207846 6.501559675028645e-6 4.562130074175448e-5 b0097
7264.029921291347 -1.4442578390380865 0.26725711799749313 -5.404001397080221 6.51704361977307e-8 6.634221990276379e-7 b0098
107.87363120167633 -0.503922677137185 0.27342885453907234 -1.8429754898643136 0.06533258916196406 0.1355520035172678 b0099
155.86042483411123 -0.01312539414861088 0.2704151515971924 -0.048537939058098084 0.9612875290639809 0.9759697574781281 b0101
603.3842697202073 0.019235473673546024 0.16736245698451582 0.11493302631978967 0.9084982073259782 0.9482855618973209 b0102
340.385563825334 -0.2524243272859083 0.18112856574146607 -1.393619643884368 0.16343249333000429 0.28169803896370577 b0103
1911.156737174831 0.06298511176247769 0.18767990114721814 0.33559859834469696 0.7371735811240085 0.8302088758085107 b0104
74.69980895893995 0.08096738696997854 0.3184115713531824 0.25428531578134594 0.7992751433557229 0.8725314758291607 b0106
123.03980870575755 0.2924383013643841 0.27910409363732847 1.0477750345875696 0.2947422673874194 0.44184613388182964 b0107
11.326378373738143 0.12435095219417398 0.56045856656685 0.22187358640246913 0.8244122930659504 0.8918504854590921 b0108
695.9155740994916 -0.3375942229121096 0.1577772654292693 -2.139688642679964 0.03237993750408893 0.07656007933897012 b0109
456.0603901381351 -0.9312167403491415 0.26707107741068625 -3.4867749416278833 4.888825787966572e-4 0.0022702828069287462 b0110
